run_id,seed,feature,n,prevalence,precision,recall,f1,pr_auc,mcc,fpr,tp,fp,tn,fn,predicted_positive,coefficient
final_csecic_lr_forensic_20260910T235954Z,45,Bwd URG Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Header Len,20000,0.5,0.021259764659349353,0.0215,0.021379207477750708,0.4047975944496211,-0.9683618270345835,0.9898,215,9898,102,9785,10113,0.7535782707695625
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Header Len,20000,0.5,0.9914981855883878,0.9563,0.97358106388394,0.972637859059267,0.9486979867815273,0.0082,9563,82,9918,437,9645,-0.5523338903548509
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Pkts/s,20000,0.5,0.4343497199751089,0.7678,0.5548289193192903,0.31089247718106944,-0.36219817239923136,0.9999,7678,9999,1,2322,17677,-0.29120335307353423
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Pkts/s,20000,0.5,1.0,0.2271,0.37014098280498736,0.6299189346353877,0.3579039134122849,0.0,2271,0,10000,7729,2271,0.06595939995401078
final_csecic_lr_forensic_20260910T235954Z,45,Pkt Len Min,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-3.8369048708532243
final_csecic_lr_forensic_20260910T235954Z,45,Pkt Len Max,20000,0.5,0.042279411764705885,0.0437,0.04297797010228167,0.47999778906627966,-0.9467345636443361,0.9899,437,9899,101,9563,10336,0.30469453880001973
final_csecic_lr_forensic_20260910T235954Z,45,Pkt Len Mean,20000,0.5,0.042279411764705885,0.0437,0.04297797010228167,0.48215054109572536,-0.9467345636443361,0.9899,437,9899,101,9563,10336,0.11110476285410123
final_csecic_lr_forensic_20260910T235954Z,45,Pkt Len Std,20000,0.5,0.042279411764705885,0.0437,0.04297797010228167,0.5009200813558392,-0.9467345636443361,0.9899,437,9899,101,9563,10336,0.42852031321224776
final_csecic_lr_forensic_20260910T235954Z,45,Pkt Len Var,20000,0.5,0.042279411764705885,0.0437,0.04297797010228167,0.5009200813558392,-0.9467345636443361,0.9899,437,9899,101,9563,10336,0.20112370397000462
final_csecic_lr_forensic_20260910T235954Z,45,FIN Flag Cnt,20000,0.5,0.49944939433376717,0.9978,0.6656881713256388,0.4994506056662329,-0.03318450440289432,1.0,9978,10000,0,22,19978,-0.06751858094059913
final_csecic_lr_forensic_20260910T235954Z,45,SYN Flag Cnt,20000,0.5,0.0,0.0,0.0,0.5,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.07444609301309073
final_csecic_lr_forensic_20260910T235954Z,45,RST Flag Cnt,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.2880862471768955
final_csecic_lr_forensic_20260910T235954Z,45,PSH Flag Cnt,20000,0.5,0.9996003197442046,0.2501,0.4000959846424572,0.6249500399680256,0.37783496905763414,0.0001,2501,1,9999,7499,2502,0.6053219062024104
final_csecic_lr_forensic_20260910T235954Z,45,ACK Flag Cnt,20000,0.5,0.4279663442275771,0.7477,0.5443558661861599,0.44614043557895944,-0.3786604258871104,0.9994,7477,9994,6,2523,17471,0.14675624269002227
final_csecic_lr_forensic_20260910T235954Z,45,URG Flag Cnt,20000,0.5,0.5050655695551556,0.9821,0.6670742061470538,0.5049748958601183,0.0599674747387521,0.9624,9821,9624,376,179,19445,-0.5082274115619793
final_csecic_lr_forensic_20260910T235954Z,45,CWE Flag Count,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,ECE Flag Cnt,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.2880862471768955
final_csecic_lr_forensic_20260910T235954Z,45,Down/Up Ratio,20000,0.5,0.442769808122995,0.7315,0.5516383243467441,0.45850632020727544,-0.2494285424337722,0.9206,7315,9206,794,2685,16521,-0.38228414192848786
final_csecic_lr_forensic_20260910T235954Z,45,Pkt Size Avg,20000,0.5,0.042279411764705885,0.0437,0.04297797010228167,0.4831806879676019,-0.9467345636443361,0.9899,437,9899,101,9563,10336,0.07875436608092962
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Seg Size Avg,20000,0.5,0.04200135488241556,0.0434,0.04268922441351498,0.4790941076352936,-0.9470252190404931,0.9899,434,9899,101,9566,10333,0.5391150780659821
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Seg Size Avg,20000,0.5,0.14389199868291078,0.0437,0.06703996318171358,0.5118109885194573,-0.3013580468260735,0.26,437,2600,7400,9563,3037,0.034288291569270574
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Byts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Pkts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Blk Rate Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Byts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Pkts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,Bwd Blk Rate Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,45,Subflow Fwd Pkts,20000,0.5,0.9507426928605655,0.9921,0.970981159774896,0.9821549369499787,0.9415912848875193,0.0514,9921,514,9486,79,10435,-0.03815439889960747
final_csecic_lr_forensic_20260910T235954Z,45,Subflow Fwd Byts,20000,0.5,0.004325085495876081,0.0043,0.004312506268177715,0.4794777954554419,-0.9856165782102694,0.9899,43,9899,101,9957,9942,0.3308039943596625
final_csecic_lr_forensic_20260910T235954Z,45,Subflow Bwd Pkts,20000,0.5,0.9914981855883878,0.9563,0.97358106388394,0.9723459295196111,0.9486979867815273,0.0082,9563,82,9918,437,9645,-4.176090153807136
final_csecic_lr_forensic_20260910T235954Z,45,Subflow Bwd Byts,20000,0.5,0.49919089627812285,0.9563,0.6559659772953321,0.9682627586925714,-0.007714080327440119,0.9594,9563,9594,406,437,19157,-8.672033292485837
final_csecic_lr_forensic_20260910T235954Z,45,Init Fwd Win Byts,20000,0.5,0.9996003197442046,0.2501,0.4000959846424572,0.7827436272294814,0.37783496905763414,0.0001,2501,1,9999,7499,2502,1.2355459523554373
final_csecic_lr_forensic_20260910T235954Z,45,Init Bwd Win Byts,20000,0.5,0.5,1.0,0.6666666666666666,0.972442640095139,0.0,1.0,10000,10000,0,0,20000,-1.153771492863536
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Act Data Pkts,20000,0.5,0.4993240198287517,0.9972,0.6654432618197591,0.9681277240702825,-0.03547846809244318,0.9999,9972,9999,1,28,19971,-0.061652241235486405
final_csecic_lr_forensic_20260910T235954Z,45,Fwd Seg Size Min,20000,0.5,0.5002005213555244,0.9978,0.6663550153599572,0.6137048168774699,0.007854863373915617,0.997,9978,9970,30,22,19948,6.088350112603065
final_csecic_lr_forensic_20260910T235954Z,45,Active Mean,20000,0.5,0.0,0.0,0.0,0.49894841636133325,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.5657997628333696
final_csecic_lr_forensic_20260910T235954Z,45,Active Std,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.4879636720229434
final_csecic_lr_forensic_20260910T235954Z,45,Active Max,20000,0.5,0.0,0.0,0.0,0.49894841636133325,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.4912388623904225
final_csecic_lr_forensic_20260910T235954Z,45,Active Min,20000,0.5,0.0,0.0,0.0,0.49894841636133325,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.5721810713872353
final_csecic_lr_forensic_20260910T235954Z,45,Idle Mean,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.4985890875363012,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.6167163322634117
final_csecic_lr_forensic_20260910T235954Z,45,Idle Std,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.5160846843230373
final_csecic_lr_forensic_20260910T235954Z,45,Idle Max,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.4985890875363012,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.6946233081846391
final_csecic_lr_forensic_20260910T235954Z,45,Idle Min,20000,0.5,0.12556053811659193,0.0028,0.0054778440770810915,0.4985890875363012,-0.0795213662177798,0.0195,28,195,9805,9972,223,0.5104443480604278
final_csecic_lr_forensic_20260910T235954Z,46,Dst Port,20000,0.5,0.9994003597841296,1.0,0.9997000899730081,0.999235977235625,0.9994001798920487,0.0006,10000,6,9994,0,10006,-21.63397728677158
final_csecic_lr_forensic_20260910T235954Z,46,Protocol,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.5387952116504429
final_csecic_lr_forensic_20260910T235954Z,46,Flow Duration,20000,0.5,0.12149532710280374,0.0026,0.005091051497943999,0.3099765775893143,-0.07872798308649769,0.0188,26,188,9812,9974,214,0.2888961139450835
final_csecic_lr_forensic_20260910T235954Z,46,Tot Fwd Pkts,20000,0.5,0.9510442613527496,0.9927,0.9714257755161954,0.9822404782015967,0.9425045031865789,0.0511,9927,511,9489,73,10438,-0.029300355647962788
final_csecic_lr_forensic_20260910T235954Z,46,Tot Bwd Pkts,20000,0.5,0.9924297417816033,0.957,0.9743929135060836,0.974985696205515,0.9503057706745375,0.0073,9570,73,9927,430,9643,-1.4397085532840315
final_csecic_lr_forensic_20260910T235954Z,46,TotLen Fwd Pkts,20000,0.5,0.003920780134713984,0.0039,0.003910362460520379,0.4795829527280535,-0.9869138613025237,0.9908,39,9908,92,9961,9947,0.27158399496922314
final_csecic_lr_forensic_20260910T235954Z,46,TotLen Bwd Pkts,20000,0.5,0.5086096938775511,0.957,0.6642143253747917,0.9695187498836098,0.06864446219281466,0.9246,9570,9246,754,430,18816,-4.477789237395713
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Pkt Len Max,20000,0.5,0.04159411878506481,0.043,0.042285377126561115,0.47941751290085144,-0.9483418666478268,0.9908,430,9908,92,9570,10338,0.441166135250358
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Pkt Len Min,20000,0.5,0.5000250012500626,1.0,0.6666888896296543,0.5000250012500626,0.007071244595190174,0.9999,10000,9999,1,0,19999,-1.7087530328689597
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Pkt Len Mean,20000,0.5,0.04103755323267518,0.0424,0.04170765296084989,0.47941374689212174,-0.9489231146962008,0.9908,424,9908,92,9576,10332,0.555757122650617
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Pkt Len Std,20000,0.5,0.04159814259456322,0.043,0.04228745636032846,0.4794123140479606,-0.9482386055166171,0.9907,430,9907,93,9570,10337,0.7835849204930756
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Pkt Len Max,20000,0.5,0.3530377668308703,0.043,0.07666250668568372,0.5213009259259259,-0.07484942430840887,0.0788,430,788,9212,9570,1218,0.25884610595204605
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Pkt Len Min,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-4.93159620297778
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Pkt Len Mean,20000,0.5,0.14832700931355638,0.043,0.066671835025971,0.5118144297635605,-0.2895892022995555,0.2469,430,2469,7531,9570,2899,0.031973739672574324
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Pkt Len Std,20000,0.5,0.04766655581421129,0.043,0.04521318542663372,0.5215,-0.8200392578225763,0.8591,430,8591,1409,9570,9021,0.5597295434193235
final_csecic_lr_forensic_20260910T235954Z,46,Flow Byts/s,20000,0.5,0.4995745958660728,0.9982,0.6658883959841233,0.973259241091192,-0.027590750312689035,0.9999,9982,9999,1,18,19981,-1.011773290996196
final_csecic_lr_forensic_20260910T235954Z,46,Flow Pkts/s,20000,0.5,0.4357150919968394,0.772,0.5570387473843712,0.3098540749363594,-0.35825194013821576,0.9998,7720,9998,2,2280,17718,-0.17284293236905596
final_csecic_lr_forensic_20260910T235954Z,46,Flow IAT Mean,20000,0.5,0.12206572769953052,0.0026,0.005091549985312836,0.3098938824237218,-0.0784234777336794,0.0187,26,187,9813,9974,213,0.3897305066270875
final_csecic_lr_forensic_20260910T235954Z,46,Flow IAT Std,20000,0.5,0.12380952380952381,0.0026,0.0050930460333006855,0.437419185439788,-0.0775040759091162,0.0184,26,184,9816,9974,210,1.1301841677418312
final_csecic_lr_forensic_20260910T235954Z,46,Flow IAT Max,20000,0.5,0.12149532710280374,0.0026,0.005091051497943999,0.31000167170454274,-0.07872798308649769,0.0188,26,188,9812,9974,214,0.5988908558060416
final_csecic_lr_forensic_20260910T235954Z,46,Flow IAT Min,20000,0.5,0.0,0.0,0.0,0.8720079209322545,-0.0122483673759202,0.0003,0,3,9997,10000,3,0.08468237112591225
final_csecic_lr_forensic_20260910T235954Z,46,Fwd IAT Tot,20000,0.5,0.12149532710280374,0.0026,0.005091051497943999,0.31528607794361174,-0.07872798308649769,0.0188,26,188,9812,9974,214,0.25111651516765754
final_csecic_lr_forensic_20260910T235954Z,46,Fwd IAT Mean,20000,0.5,0.12206572769953052,0.0026,0.005091549985312836,0.31633253275206186,-0.0784234777336794,0.0187,26,187,9813,9974,213,0.5483135539890843
final_csecic_lr_forensic_20260910T235954Z,46,Fwd IAT Std,20000,0.5,0.018269634607307853,0.0174,0.01782421634910879,0.4378652831329213,-0.9186413005252935,0.935,174,9350,650,9826,9524,0.26572831358354115
final_csecic_lr_forensic_20260910T235954Z,46,Fwd IAT Max,20000,0.5,0.12093023255813953,0.0026,0.005090553108174254,0.3152583971347806,-0.07903152225878379,0.0189,26,189,9811,9974,215,0.5586047344303297
final_csecic_lr_forensic_20260910T235954Z,46,Fwd IAT Min,20000,0.5,0.0,0.0,0.0,0.7875988387218907,-0.0122483673759202,0.0003,0,3,9997,10000,3,0.4791874936220188
final_csecic_lr_forensic_20260910T235954Z,46,Bwd IAT Tot,20000,0.5,0.10628019323671498,0.0022,0.004310767120603507,0.48312553959929205,-0.08052794553988571,0.0185,22,185,9815,9978,207,0.266120377410439
final_csecic_lr_forensic_20260910T235954Z,46,Bwd IAT Mean,20000,0.5,0.10679611650485436,0.0022,0.004311189496374682,0.481943310340293,-0.08022590434907051,0.0184,22,184,9816,9978,206,2.0665551591924216
final_csecic_lr_forensic_20260910T235954Z,46,Bwd IAT Std,20000,0.5,0.139186295503212,0.0065,0.012419986624629788,0.4823115924938338,-0.11158016147090254,0.0402,65,402,9598,9935,467,0.8450374563766901
final_csecic_lr_forensic_20260910T235954Z,46,Bwd IAT Max,20000,0.5,0.10628019323671498,0.0022,0.004310767120603507,0.48314421191815915,-0.08052794553988571,0.0185,22,185,9815,9978,207,0.7027178723072286
final_csecic_lr_forensic_20260910T235954Z,46,Bwd IAT Min,20000,0.5,0.0,0.0,0.0,0.47943915325803776,0.0,0.0,0,0,10000,10000,0,1.4482110703140352
final_csecic_lr_forensic_20260910T235954Z,46,Fwd PSH Flags,20000,0.5,0.0,0.0,0.0,0.5,-0.0122483673759202,0.0003,0,3,9997,10000,3,0.0867876457468848
final_csecic_lr_forensic_20260910T235954Z,46,Bwd PSH Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Fwd URG Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Bwd URG Flags,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Header Len,20000,0.5,0.019305019305019305,0.0195,0.01940201980000995,0.4042270780976177,-0.9711495347453117,0.9906,195,9906,94,9805,10101,0.6550208286897686
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Header Len,20000,0.5,0.9924297417816033,0.957,0.9743929135060836,0.975280851881364,0.9503057706745375,0.0073,9570,73,9927,430,9643,-0.20547526225475501
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Pkts/s,20000,0.5,0.4347580280416101,0.769,0.55547529615718,0.3104720591145346,-0.3609129994178065,0.9998,7690,9998,2,2310,17688,-0.2882920197336012
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Pkts/s,20000,0.5,1.0,0.2255,0.36801305589555283,0.629006935732843,0.35648008381250873,0.0,2255,0,10000,7745,2255,0.08473630182416626
final_csecic_lr_forensic_20260910T235954Z,46,Pkt Len Min,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-3.8834283250668666
final_csecic_lr_forensic_20260910T235954Z,46,Pkt Len Max,20000,0.5,0.04159411878506481,0.043,0.042285377126561115,0.4802888931888545,-0.9483418666478268,0.9908,430,9908,92,9570,10338,0.3132117098898286
final_csecic_lr_forensic_20260910T235954Z,46,Pkt Len Mean,20000,0.5,0.04159814259456322,0.043,0.04228745636032846,0.48267460673855067,-0.9482386055166171,0.9907,430,9907,93,9570,10337,0.11047877127998977
final_csecic_lr_forensic_20260910T235954Z,46,Pkt Len Std,20000,0.5,0.04159814259456322,0.043,0.04228745636032846,0.5022410694697279,-0.9482386055166171,0.9907,430,9907,93,9570,10337,0.435948338168015
final_csecic_lr_forensic_20260910T235954Z,46,Pkt Len Var,20000,0.5,0.04159814259456322,0.043,0.04228745636032846,0.5022410694697279,-0.9482386055166171,0.9907,430,9907,93,9570,10337,0.1997966797643762
final_csecic_lr_forensic_20260910T235954Z,46,FIN Flag Cnt,20000,0.5,0.49939927913496196,0.9976,0.6655991459834534,0.49940072086503806,-0.03466181948594291,1.0,9976,10000,0,24,19976,-0.06627409343932938
final_csecic_lr_forensic_20260910T235954Z,46,SYN Flag Cnt,20000,0.5,0.0,0.0,0.0,0.5,-0.0122483673759202,0.0003,0,3,9997,10000,3,0.0867876457468848
final_csecic_lr_forensic_20260910T235954Z,46,RST Flag Cnt,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.2719436653813136
final_csecic_lr_forensic_20260910T235954Z,46,PSH Flag Cnt,20000,0.5,0.9991996798719488,0.2497,0.39955196415713257,0.6246501600640256,0.3772732293309418,0.0002,2497,2,9998,7503,2499,0.6268455305707921
final_csecic_lr_forensic_20260910T235954Z,46,ACK Flag Cnt,20000,0.5,0.42800732516882223,0.7479,0.5444420179078402,0.44615667849376217,-0.3787021737482078,0.9995,7479,9995,5,2521,17474,0.13759763468016326
final_csecic_lr_forensic_20260910T235954Z,46,URG Flag Cnt,20000,0.5,0.506615867785615,0.984,0.6688644937633824,0.5065100139010451,0.07676920826489551,0.9583,9840,9583,417,160,19423,-0.5447282110114884
final_csecic_lr_forensic_20260910T235954Z,46,CWE Flag Count,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,ECE Flag Cnt,20000,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,1.0,10000,10000,0,0,20000,-1.2719436653813136
final_csecic_lr_forensic_20260910T235954Z,46,Down/Up Ratio,20000,0.5,0.4454296993622836,0.7334,0.5542414509729832,0.4603859503291903,-0.23554424653752726,0.9131,7334,9131,869,2666,16465,-0.42962668695094053
final_csecic_lr_forensic_20260910T235954Z,46,Pkt Size Avg,20000,0.5,0.04159814259456322,0.043,0.04228745636032846,0.4837152757642427,-0.9482386055166171,0.9907,430,9907,93,9570,10337,0.0775019674862653
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Seg Size Avg,20000,0.5,0.04103755323267518,0.0424,0.04170765296084989,0.47941374689212174,-0.9489231146962008,0.9908,424,9908,92,9576,10332,0.555757122650617
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Seg Size Avg,20000,0.5,0.14832700931355638,0.043,0.066671835025971,0.5118144297635605,-0.2895892022995555,0.2469,430,2469,7531,9570,2899,0.03197373967257445
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Byts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Pkts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Blk Rate Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Byts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Pkts/b Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Bwd Blk Rate Avg,20000,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,10000,10000,0,0.0
final_csecic_lr_forensic_20260910T235954Z,46,Subflow Fwd Pkts,20000,0.5,0.9510442613527496,0.9927,0.9714257755161954,0.9822404782015967,0.9425045031865789,0.0511,9927,511,9489,73,10438,-0.029300355647962788
final_csecic_lr_forensic_20260910T235954Z,46,Subflow Fwd Byts,20000,0.5,0.003920780134713984,0.0039,0.003910362460520379,0.4795829527280535,-0.9869138613025237,0.9908,39,9908,92,9961,9947,0.27158399496922314
final_csecic_lr_forensic_20260910T235954Z,46,Subflow Bwd Pkts,20000,0.5,0.9924297417816033,0.957,0.9743929135060836,0.974985696205515,0.9503057706745375,0.0073,9570,73,9927,430,9643,-1.4397085532840315
final_csecic_lr_forensic_20260910T235954Z,46,Subflow Bwd Byts,20000,0.5,0.5086096938775511,0.957,0.6642143253747917,0.9695187498836098,0.06864446219281466,0.9246,9570,9246,754,430,18816,-4.477789237395713
final_csecic_lr_forensic_20260910T235954Z,46,Init Fwd Win Byts,20000,0.5,0.9991996798719488,0.2497,0.39955196415713257,0.7798776842485063,0.3772732293309418,0.0002,2497,2,9998,7503,2499,1.2767291967325958
final_csecic_lr_forensic_20260910T235954Z,46,Init Bwd Win Byts,20000,0.5,0.5,1.0,0.6666666666666666,0.975013101959924,0.0,1.0,10000,10000,0,0,20000,-1.1155460247156805
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Act Data Pkts,20000,0.5,0.4996996996996997,0.9984,0.666044029352902,0.9693751809804774,-0.01898315991504998,0.9996,9984,9996,4,16,19980,-0.04030654441397264
final_csecic_lr_forensic_20260910T235954Z,46,Fwd Seg Size Min,20000,0.5,0.49992483086945627,0.9976,0.6660657653146386,0.6126921419413112,-0.00316584123720112,0.9979,9976,9979,21,24,19955,5.946038585334981
final_csecic_lr_forensic_20260910T235954Z,46,Active Mean,20000,0.5,0.0,0.0,0.0,0.4987790150944312,-0.010000500037503125,0.0002,0,2,9998,10000,2,0.594537029120535
final_csecic_lr_forensic_20260910T235954Z,46,Active Std,20000,0.5,0.0,0.0,0.0,0.5,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.44647816845939303
final_csecic_lr_forensic_20260910T235954Z,46,Active Max,20000,0.5,0.0,0.0,0.0,0.4987790150944312,-0.010000500037503125,0.0002,0,2,9998,10000,2,0.4848302738922174
final_csecic_lr_forensic_20260910T235954Z,46,Active Min,20000,0.5,0.0,0.0,0.0,0.4987790150944312,-0.010000500037503125,0.0002,0,2,9998,10000,2,0.6174949572842162
final_csecic_lr_forensic_20260910T235954Z,46,Idle Mean,20000,0.5,0.12149532710280374,0.0026,0.005091051497943999,0.498498477473279,-0.07872798308649769,0.0188,26,188,9812,9974,214,0.6295469742198854
final_csecic_lr_forensic_20260910T235954Z,46,Idle Std,20000,0.5,0.0,0.0,0.0,0.5,-0.007071244595190174,0.0001,0,1,9999,10000,1,0.5313895476779075
final_csecic_lr_forensic_20260910T235954Z,46,Idle Max,20000,0.5,0.12149532710280374,0.0026,0.005091051497943999,0.498498477473279,-0.07872798308649769,0.0188,26,188,9812,9974,214,0.7106907671107192
final_csecic_lr_forensic_20260910T235954Z,46,Idle Min,20000,0.5,0.12206572769953052,0.0026,0.005091549985312836,0.49849850076118657,-0.0784234777336794,0.0187,26,187,9813,9974,213,0.5125206037750037
